Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
3256,B005K4Q1VI,AGVNJ7B3TH8TB,Jay Rose,0,0,3,1335312000,Eh... why bother?,"I was expecting something more... considering the Keurig does such a good job with coffee.<br />But this stuff? Everybody who sampled it here said it tasted just like Nestle's powdered hot chocolate in a mug with hot water. Watery, sugary, and nothing special."
3258,B005K4Q1VI,A31IMY00G32AD2,Hamer82,0,0,1,1335052800,Can taste artificial sweetner.,I was hoping this was a good idea.  However we tried them even after I heard they tasted bitter like artificial sweetner and it was true.  Not the same as the stuff from the can.
3260,B005K4Q1VI,AKJHHD5VEH7VG,Dominique W,0,0,3,1334880000,I like old school cocoa much better,"I saw these on sale so I nabbed them.  For anything larger than a 6oz cup, the results will be too weak.  I end up brewing one with 6oz of water and then a cappuccino or something on top of it.<br /><br />The peppermint was the flavor I was anxious to try but it ended up being the dark chocolate that I loved the most.  I'm on the fence about ordering hot cocoa k-cups in the future.  It might be better to stick with canned cocoa and just use the water from my Keurig."
3261,B005K4Q1VI,AEKFUOZXJGOES,nyclostboy,0,0,4,1334534400,Grove Square Hot Coco K-Cups,The Grove Square Hot Coco K-Cups have a good flavor but I find that the k-cups do not have enough hot coco mix to make that perfect cup. Thus I recommend putting a little less water in order to make each cup just right.
3270,B005K4Q1VI,A33VM5VIE089HS,"R. Castaneda ""Pepsi Gal""",0,0,4,1332201600,worth it,"nice variety pack. has 3 dofferent hot chocolates in one package. milk, dark and peppermint. nice holiday feel. good for company during the season."
3271,B005K4Q1VI,AYA27SRXFOXP7,Kari,0,0,4,1331856000,Very convenient and pretty good,We received this order in perfect condition. I purchased this product for my mother-in-law. She likes the convenience of the product in the Keurig Coffee Maker. The chocolate does not stick to the sides of the cup like the cheap hot chocolate in the paper bags. Overall it tastes pretty good. It is a little weak but good. Use only on the small cup setting in the Keurig. 4 stars.
3273,B005K4Q1VI,A1CDYM10FO8791,Mary E Teague,0,0,4,1331683200,Received expired product,"I was disappointed by the fact that all three boxes I received had already expired.  Luckily enough, the flavors had not yet degraded.<br /><br />I specifically bought these in order to get the peppermint flavor.  I was hoping for more.  The peppermint hot chocolate does not have much peppermint flavor to it, but we will still enjoy it and both of the other flavors."
3275,B005K4Q1VI,AYN5SCECP2LFK,Wixy,0,0,1,1331510400,Ugh so not what I was expecting >.&lt;,"So if you are a person who likes swiss miss / hot cocoa packets or hot cocoa from a gas station SO DO NOT GET THIS PRODUCT!  I can not taste any chocolate flavor in it whatsoever.  It just tastes like heated sugar water and nasty sugar water at that.  This product has a strong fake sugar taste and I am perfectly OK with diet sodas and other fake sugar products.  There is something about this I just can not put a finger on it but it made my stomach curl.  I even waited for it to cool down, but it got worse.  Very disapointed in this product and it was not what I was expecting at all."
3276,B005K4Q1VI,A1NTSZ3ZD4R5B7,TBmessick,0,0,4,1331424000,Delicious cocolate,"This is delicious hot chocolate. It is best at 8 oz cup, but can be stretched to 10. And 8oz of strong coffee and you have delicious mocha"
3279,B005K4Q1VI,A1ROUMJOGO4QMB,Steve,0,0,1,1331164800,Oh please... get an envelope and some hot water,"All this is, is artificially sweetened hot cocoa mix that is placed in a Kcup delivery device.  What a waste of money.  Also, Grove Square products are notoriously inferior."
3280,B005K4Q1VI,A53UQYV14N0D7,T Pynchon,0,0,3,1331164800,"OK for the price, not great","My kids like this cocoa, but I find flavor less delicious than the more expensive <a href=""http://www.amazon.com/gp/product/B003VQXYMQ"">Green Mountain Coffee Hot Cocoa, 24-Count K-Cups for Keurig Brewers (Pack of 2)</a>."
3281,B005K4Q1VI,APTGM66PJRNGC,J. Slade,0,0,2,1330992000,so so,very easy to use not the best flavor It has too much sugar and is not a quality I thought I was getting
3286,B005K4Q1VI,A1OASDKPOPZPKD,Pam,0,0,3,1330560000,SWEET,"My oh my is this cocoa sweet. Too sweet I'd say. You're better off making hot cocoa from scratch. I bought this because I thought the minty flavor would be good, but it's too sweet. So are the dark and milk chocolate flavors."
3288,B005K4Q1VI,AMRI1HBLPI25L,Eric Stein,0,0,4,1330300800,Sugar AND Sucralose,I didn't read the reviews thoroughly and found out too late that this product has enough sugar to give it 60 calories and 11 grams of carbohydrate in each cup. I tried one with a bit of cream and found it to be very tasty. I'll keep it around for friends and family or perhaps an occasional mini-splurge. I'd like to see amazon include nutritional info in the future.
3289,B005K4Q1VI,A15UT1J4NEDI5M,JUSTJENN25,0,0,4,1330128000,Really tasty...,This is really tasty hot chocolate.  I like it much more than the dark chocolate flavor but that is just my preference...
3293,B005K4Q1VI,A1XNHRL5TPXK6N,bobnanna1999,0,0,4,1329782400,kids will love it,This is a great hot cocoa as long as you read the box and only use the 8oz setting on your coffee make. Otherwise it will taste watered down. Also it is an instant coffee so dont be surprised by it.
3294,B005K4Q1VI,A1ET4NWR651CAX,K. Anderson,0,0,3,1329523200,"Buy packets, swiss miss is better and cheaper.","The product is not bad, but must brew at smallest cup size or it has no flavor.  Definitely an aftertaste. Watery."
3295,B005K4Q1VI,A3LXOMANBRFQJG,suaimhneas15,0,0,2,1329350400,Too watery after multiple settings.,"A hot chocolate packet was the first K-Cup on my new Keurig (it was 1 a.m. and I wasn't ready for coffee before bed). I had read they ran a little watery but I decided to try it on the 10 oz. setting, took a sip, and tossed it. The next morning I made one with 8 oz. and added some whipped cream. The taste was kind of grainy and it was still pretty watery. My husband made one to try at 6 oz. and said it tasted like sugar water. I might try combining 2-3 6 oz. servings to use the box up but we won't be buying more."
3296,B005K4Q1VI,AIKDGFLEZER9T,BonnieBrown,0,0,4,1329350400,Good drink,"A good cup of hot chocolate...with a couple of marshmellows.  Make it for my daughter every time she visits. She is nearly 60, and she loves it."
3298,B005K4Q1VI,A2HH2V5Q7ZUK0K,KimmK3,0,0,4,1329264000,Grandkids love it!,This item had a great price and tastes great. The only thing that could make this product better is if the little plastic cup was recyclable or compostable.
3299,B005K4Q1VI,A1WVMU2PMQ0GXW,"Patricia Clements ""Patsijean""",0,0,4,1329177600,Great cocoa..,"My husband and I really like this cocoa.  I add extra milk to my cup for a creamier flavor, but the convenience cannot be beat."
3302,B005K4Q1VI,A1AANQDL7EQUII,Bigduck,0,0,3,1329004800,Not Swisshot chocolate,This product is nice and the price is right but it isn't Swiss Chocolate for sure.<br /><br />Just doesn't have that real deep chocolate taste.
3303,B005K4Q1VI,A29WENSRNV44RY,selketine,0,0,3,1328832000,Kids love it - me not so much,"I bought this brand of hot chocolate K cups cause it had the best review on Amazon at the time.  The kids love it - they especially like the peppermint flavor which I can't see any other way to get except in this mixed box.  You get milk chocolate, dark chocolate and peppermint flavors.  I tried it a few times and it is too weak for my taste.  I make it on the lowest setting on my Keurig which I think is around 7 ounces and it is still weak to me but perfect for them.  If you like a strong chocolate flavor this isn't it."
3305,B005K4Q1VI,AO6735APC3YAJ,"J. Newman ""J. Newman""",59,64,4,1318896000,"Better than the others, but still not quite there","I feel like I've tried every hot cocoa there is in the k-cups.  While I do think this is the best hot cocoa so far, it still isn't great.  I'm not sure what it is, but all of the cocoa k-cups seem to have a weird taste to them.  It's almost like there is artificial sweetener in them,, but I know there is not.<br />I set it on the smallest cup setting for cocoa.  This has more body to it than others.<br />I'm still waiting and hoping that Dunkin' Donuts will put out their hot cocoa in a k-cup.  There really is nothing better than that.<br />If you want a k-cup hot cocoa, I would def. recommend this over all the others."
3306,B005K4Q1VI,A1J75JJ0Q2OEJN,Raven A. Wind,187,216,3,1325808000,Why can't anyone make a hot cocoa without sucralose/Splenda in it?,"I HATE SUCRALOSE.<br /><br />Honestly, I don't know how other people CAN'T taste it when it's in sweetened products. It's got this unpleasant fake flavor that I just can't ignore. I think any company that uses that junk should be required by law to indicate it on their box and all advertising.<br /><br />That being said, it seems like this hot cocoa has less sucralose than the Cafe Escapes Hot Cocoa, and as such I have to give it higher marks than the competition.<br /><br />Still, I can't believe this product AND its nearest competitor use sucralose but don't say they're a diet, lite, low-sugar, or otherwise unnaturally-sweetened product. It's frustrating. I can taste the stuff, and I really dislike it. I also don't like the chemical makeup of sucralose, but I won't go into that here (just believe me: natural sugar is way better for you in the long run).<br /><br />There's one other choice out there for a hot cocoa in a K-Cup, and that's Swiss Miss. Unfortunately, the Swiss Miss K-Cups are ridiculously high priced and hard to find.<br /><br />My opinion? It's probably better if you just get your favorite hot cocoa in packets, and use the hot water function of your Keurig. It's not worth the K-Cup convenience if you have to put up with artificial sweeteners or significantly higher prices. Spending more than seventy-five cents per cup of water-based hot cocoa is about the limit for me.<br /><br />So, if you're into sucralose/Splenda, then by all means grab this and enjoy that weird aftertaste and decidedly not-sugar flavor. If you're like me, though, and can't stand that artificial stuff, then avoid this product and find another option.<br /><br />Three stars for tasting decent despite the awful artificial sweetener. Minus two stars for being artificially sweetened and not mentioning it anywhere.<br /><br />UPDATE:  I just found out that the Swiss Miss K-Cups also use sucralose. So really, your only choice is to get packets and use your Keurig as a hot water dispenser. How disappointing.<br /><br />UPDATE 02/12: After some research, I found that there is one K-Cup hot cocoa that doesn't have sucralose; However, it is loaded with fructose instead (not the greatest trade-off, since it tastes different from sugar/sucrose, in my opinion) and has no actual sugar/sucrose in it. That one is Green Mountain Coffee Hot Cocoa. Unfortunately, reviews of it say it has a strong coconut flavor (probably because the second ingredient is coconut oil) and is on the salty side, so I have avoided it. It's also more expensive per-cup, and unless you think a single cup of cocoa is worth over a dollar and twenty-five cents (as opposed to a box of 12 packets being around two dollars) then go ahead and try it. I will refrain at this point and stick to using packets.<br /><br />I would also like to clarify again that despite what some comments say, the Cafe Escapes Hot Cocoa K-Cups, Swiss Miss Hot Cocoa K-Cups, and Grove Square Hot Cocoa K-Cups ALL use sucralose. Yes, there is sugar in some of those, but it is IN ADDITION TO sucralose/Splenda, and not by itself.<br /><br />So your choices right now are pure sucralose, sucralose plus a sugar, or pure fructose. None of them is appetizing to me, and all of them make the cost per cup of cocoa quite unpleasant.<br /><br />43 servings of sugar-sweetened cocoa in a canister will run you around six bucks, and it's no more complicated than a K-Cup if you know how to operate a spoon."
3309,B005K4Q1VI,A3OAYBV9IQV33C,Rob,14,14,4,1323648000,Not bad. Not bad at all.,"I have read some really funny reviews about this product.  Some complain that there is noting left in the pod after it has filled the cup, so 'therefore' it must have been an instant mix!  Brilliant deduction, Sherlock!  What did you expect...to see choco-grounds in the cup?  Yes, it is no doubt cheaper to go some other route, that's why 4 instead of 5 stars.<br /><br />But the taste is what you want to know about, right?  The Dark Chocolate flavor is fairly robust with little 'grittyness' to it.  Plop a marshmallow in the cup before brewing and you'll have a real treat!  It comes out strong enough on either the 6 oz or 10 oz setting of the brewer.  Not surprisingly, the milk chocolate flavor is not as strong and a little smoother.  Marshmallow trick has a little different effect making the milk chocolate not only creamier and smoother but a little dilute too.  So, maybe a few mini-marshmallows instead of a full-sized one for this flavor.  Oh, and definitely go 6 oz cup.  My oldest granddaughter and I contest for the peppermint chocolate.  She wins, of course, but it's pretty good when I can get one.  No marshmallow needed.  The hint of peppermint is just enough.  6 oz cup on this one is the best way to go, too.<br /><br />I think I got the cups sizes right.  If I didn't, you'll figure it out.  Btw, I'd imagine the reason it's always out of stock is because people keep buying it!  I've dipped into the supply well a few times myself.  Pretty good. Pretty cheap. Pretty hard to get at times.  I'll buy it again!"
3311,B005K4Q1VI,A1J92I2HPUPAXT,J. Moore,11,11,4,1322006400,Tasty and at a great price.,"When I weigh the convenience of a K cup against the price and the taste, I would characterize these as a winner. Not the best cup of cocoa on the planet but compared to making it yourself or using a packet, these are pretty darn good. They nice a nice chocolate flavor with no funny after taste that I've had with some other brands. Do not select 10 oz on your machine though. Make it only at 6 or 8 oz otherwise it will be watery in my opinion. All in all a fine cup of hot chocolate."
3315,B005K4Q1VI,A2B0NY2EROZMSO,Hal DeVore,0,0,2,1328572800,Sucralose!,"I really, really dislike Sucralose.  I don't like the taste, the aftertaste, or the after effects.  I bought this based on it NOT saying it was ""diet"" or ""low calorie"".  The first ingredient is Sugar so it's only partially sweetened with Sucralose.  Sucralose is buried way down in the ingredients list but the taste is noticeable.<br /><br />Sure wish Amazon contained the full nutrition and ingredients labels from all food products."
3318,B005K4Q1VI,A158R7U24SFS1T,autoworker,0,0,4,1328400000,Hot Cocoa,I recieved a Keurig K-Cup Brewer for Christmas with sample cups of coffee and tea but no cocoa so I tried this brand and I like them but I haven't tried other brands yet to compare with. I would buy these again until I find one I like better.
3319,B005K4Q1VI,A3912Y5CRG5D1A,Icey Sparks,0,0,4,1328313600,k-cups,"I see a lot of complaints about Grove Square hot chocolate. I think it tastes ok considering it's a k-cup, not homemade and not gourmet. I don't have anything negative to say the company or the product, it's relatively inexpensive and the company didn't falsely advertise or make any promises about the taste."
3320,B005K4Q1VI,A15T9G38F589KM,"Kay Hayes ""knitting ninja""",0,0,4,1328227200,"Not bad, not bad at all","I really like hot cocoa!  I like it sooo much that I have a Cocoa Latte machine, which is great, but sometimes I just want one cup of cocoa not a whole pitcher.  When that happens I used to put on the kettle and heat up the water, then pour in a packet of cocoa mix and stir, and stir, and stir.  And after all that stirring, I'd still get little lumps in my cocoa.  With the K-cups, I get smooth rich cocoa with NO lumps and NO clean-up.  Easy and yummy!<br /><br />Please note: THESE ARE NOT SUGAR-FREE.  The very first ingredient in each flavor is sugar and I did not see any artifical sugar listed in the ingredients.  Each cup has only 60 calories, but if you want sugar-free or are diabetic then this product is probably not for you."
3326,B005K4Q1VI,ALD467ZEFBPDF,"DenDen ""Dennis""",0,0,4,1327881600,Not bad for the price!,"I like to brew a k-cup cocoa into my coffee for a nice mocha.  This dark chocolate flavor is quite nice, especially mixed with Double Black Diamond coffee.  Though not the very best, it is good, and the price is right, compared to other brands."
3327,B005K4Q1VI,ANTA6BNDLCQP5,saschiesmum,0,0,1,1327881600,NASTY,"Since I am willing to try alot of new things. I thought that I would buy this product.. And since I do like hot cocoa, I bought 2 boxes.. WORST thing I could have done.. This is bland, with very little flavour. It also has a grainy texture near the bottom of the mug.<br />Personally I will not buy this product again. I will stay with swiss miss or another hot cocoa brand for the Keurig K-Cup"
3328,B005K4Q1VI,A2YLKQJOGJ8R85,Pinkrabbit,0,0,3,1327795200,Grove Square Hot Cocoa,Does not have a rich chocolate flavor. Tastes a little watery. Not sure who a makes a great cocoa but this is not it.
3329,B005K4Q1VI,ABR831QWGPDEE,M. Dodson,0,0,4,1327795200,Pleased with it,"Taste was decent, a little sugary, but very creamy otherwise. Very happy with this product. I will be buying this product again. Packaging interesting, as it's a giant box for the product to float around in until it delivers to your house."
3331,B005K4Q1VI,A1YDGQVKRRM1E4,"Amy B ""AmyB""",0,0,4,1327449600,Great hot chocolate and reasonable price,My kids have been begging for hot cocoa k-cups and when I found these so reasonably priced I decided to give them a try.  We all loved them.
3332,B005K4Q1VI,A22IQ8J47JT0D1,Elizabeth,0,0,2,1327449600,"Tastes ""off""","This tastes like it has artificial sweetener in it and doesn't taste very chocolatey. The name brand cocoa Kkups are better, or just dumping a regular cocoa packet in a cup and running the water through into it is better."
3333,B005K4Q1VI,A19N2TU4D31BT6,Lee Strain,0,0,4,1327449600,Peppermint is our favorite,"All three tastes rich and chocolaty, not chalky at all. We were surprised how good they are, better than any other K-cup cocoa we've tried."
3334,B005K4Q1VI,A2CTJIFF789PIO,Boyer80,0,0,1,1327363200,Horrible,"Just plain nasty!!! This item tasted like cardboard, very watered down and no flavor to it at all.  Very disappointed"
3336,B005K4Q1VI,A3N4FFGX8CCHL,"M. Miles ""smilesonemillion""",0,0,2,1327276800,Not good,"Thin, runny, and the fake milk powder used to add ""creaminess"" has an off flavor. Better off eating your ceramic mug."
3338,B005K4Q1VI,A2BBFUVBU808RI,Jennifer Bowens,0,0,4,1327190400,Tasty,Not too sweet.  The best K-cup hot chocolate I've tried thus far. The kids loved drinking and making the hot chocolate.
3340,B005K4Q1VI,AS4S1YINFKPRP,Just Me,0,0,1,1327017600,Really Awful,"I don't expect great hot chocolate from a k-cup, but it should at least taste like there's some cocoa in it. I can't believe how bad this stuff tastes. I tried it 3 times, and then threw the rest away."
3342,B005K4Q1VI,A1H4IVXNXWWBLV,chileheadcraig,0,0,4,1327017600,Good flavor and wont break the bank,"Of the few Hot Cocoa flavors we've tried, this is the best so far.  It has the richest flavor and I dont notice the artificial taste that others have commented on.  Its also very affordable compared to other k-cups right now.  I thought that the k-cup making process must have gotten more expensive over the last year, but now I know they are truely sticking it to us since these are still reasonable priced."
3347,B005K4Q1VI,A3KXF5G0KNUZWF,A. Hardeman,0,0,2,1326844800,Should have listened to other bad reviews :(,I wish I had listened to the other bad reviews.  The artificial sweetener taste is awful.  I gave two stars only because my husband doesn't seem to mind.  I can't drink this- even if they were a bargain.
3348,B005K4Q1VI,A3USZ8ELDN90TW,M. Fell,0,0,4,1326758400,Good Buy,"Better than expected, but the peppermint flavor lacks a mint smell or taste. This is a good purchase for the price."
3349,B005K4Q1VI,A24STD27S7AQVE,Gail in NY,0,0,1,1326758400,Tastes like a diet product,"I looked forward to a delicious hot cocoa, but was very disappointed with the flavor. It has an awful aftertaste, like the taste you get after drinking a bad diet soda. Also kind of weak, even on the smallest cup setting."
3350,B005K4Q1VI,A3BSPXD2A2UQ2T,Simply Me,0,0,1,1326672000,Not good!,"So bad, I returned it. My children didn't even like it, and they are not difficult to please when it comes to sweet drinks or food."
3353,B005K4Q1VI,ACOJICZG9EYPR,Beautypro,0,0,2,1326672000,Funny taste?,I bought this for my daughter and grandson. They both tried it at different times and they both said it had a funny taste and did not drink it. Therefore I will not buy it again.
3354,B005K4Q1VI,A25VRM35RYAVM3,swimmrchick,0,0,2,1326585600,Artificial Sweetener! YUCK!,"The artificial sweetener ruined this for me... It leaves the fake sugar taste in your mouth and my husband, who drinks diet soda, even noticed. At least it wasn't pricey."
3357,B005K4Q1VI,A38UOPPAMYASG4,Coffee Lover,0,0,3,1326585600,Good Flavor,Good flavors in this combo. Not really strong but I will just set the machine on less water next time.
3359,B005K4Q1VI,AP0XP06HJ7F2X,"ADYER ""Abs""",0,0,4,1326412800,Great taste the whole family loves,"Great taste and does not have the weird chalky after taste that other hot cocoa k-cups have.  I've tasted several and this by far is the better one, but I have to say anything larger than 8oz tastes a bit watered down.  Will definitely purchase more, but at the rate my family downs these, we are probably going to stick to the powdered hot cocoa to be more cost effective."
3366,B005K4Q1VI,AJ5QH3PR24L2L,"J. T. Mathews ""Starfuryzeta""",0,0,4,1326240000,Best tasting cocoa k-cup available,"After trying many of the other hot cocoa k-cup options, I find that the Grove Square product tastes the best.  For my personal taste, I find that brewing on the medium cup size setting creates the best taste.  Just add minature marshmellows and it is a great treat.  However, this is not hot chocolate, which may be a turn off for some tasters."
3371,B005K4Q1VI,A1KASP8RYZ60A2,katyroadpink,0,0,1,1325980800,So bad I had trouble giving it away!,"I tried to find the ingredients for this hot cocoa before I bought it, but couldn't find anything online. Turns out it has one of those mile long ingredient lists, and yet, that didn't help the taste at all. It is awful.<br /><br />I had three boxes of the stuff sitting around for a month and couldn't find any takers. I finally got rid it of it at the Christmas White Elephant gift exchange at work. I put it with a nice cookbook, which was the real present, and wrapped it real prettily. Unfortunately, the boss ended up with it. I haven't asked him if his family enjoyed it because I don't want to put him on the spot. Judging by the reviews, there are a lot of people who like it - hopefully, he will, too. Maybe it just depends on how your taste buds are trained. Mine grew up with hot chocolate made on the stove, with milk, cocoa and sugar, and maybe a tiny pinch of salt.  Compared to that, this stuff tastes like a chemical experiment.<br /><br />Anyway, instead of trying one of the other brands, I now heat some milk in the microwave, stir in a couple spoonfuls of Hershey's cocoa and some sugar to taste. It takes about three minutes, and it's delicious. Now, where did I put those mini-marshmallows?"
3378,B005K4Q1VI,AM1A219XG2N0N,Cameron,0,0,2,1325548800,Horrible Taste!,"I just got a Keurig a few weeks ago and wanted to get some hot chocolate for it as an alternative to coffee.  I didn't have super high expectations, but these are absolutely awful.  There is a very strong plastic/chemical taste to these k-cups.  I tried all of them and tried putting some milk in them to help mask the chemical taste and nothing will help.  The only reason I gave these k-cups 2 stars is because my boyfriend can ""tolerate"" them, but I don't trust him because he'll eat just about anything.  In his opinion they are ""not that good"" but he will still drink the mug.<br /><br />From what I've read of other hot chocolate k-cups, you'd be better off just buying a regular mix and doing it that way!"
3381,B005K4Q1VI,A3BUHBDXMI7ZSO,Sarah's Dad,0,0,4,1325376000,Grove Square Hot Chocolate,This Hot chocolate tasted very good!  The whole family liked it!!!  It is a nice change to make Hot Chocolate instead of coffee inthe Keurig coffee maker.  We wold purchase this again.
3384,B005K4Q1VI,A3E0OQIXU6S3CI,"Robert Foster ""robfos9""",0,0,4,1325030400,GOOD NOT GREAT,I have tried a few of the cocoa cups and find this product about average.  Unless you stir the cup the cocoa will taste watery for a few sips.
3386,B005K4Q1VI,A1CVQY61GRH0D5,P. MacMillan,0,0,4,1324944000,Good for the money,"Reasonable in price, tastes good.  Prefect for Keurig, which can be pricey.  We will probably buy this again.  It is mostly for the kiddos anyway!"
3388,B005K4Q1VI,A3D064ZZ78F7I3,RiversRhapsody,0,0,4,1324684800,Yum!,"I ordered this wanting to try a hot chocolate on my Keurig, and I am very happy with this product. I will definitely be ordering it again. That being said, I dislike hot chocolate made completely of water, so I do add a splash of Half and Half to my cup when I make this. Thus, I didn't want to give it a 5 star rating since I do doctor my cup up a bit at home (otherwise I would have). However, I won't even venture to make a cup of hot chocolate in a packet from the grocery store with water, I use 100% milk usually for those and they still don't measure up to this product from Grove Square. So, the fact that this tastes so good made with water and a bit of creamer to me speaks volumes. I do have to say that this is by far the best cup of instant cocoa that I have ever tried at home. Compared to the Swiss Miss in the cupboard this had a distinctly grown up taste to it. I'm a big fan!"
3394,B005K4Q1VI,AF3ZIGIYXZUMH,"K. Te ""Gadget lover""",0,0,2,1323820800,You get what you paid for,"Well you get what you paid for. While this milk chocolate k-cup is pretty cheap $12.95 per 24 (54 cents per count) but it is not good. It tasted like watered down chocolate (as if you put in too much water and not enough milk or chocolate/cacao for that matter). This thing is sweet tho, in fact kinda too sweet for my taste (i am beginning to think half of the powdery content is sugar/sweetener). I thought it was the amount of water that made it taste watered down so I lowered the cup size from 8 ounce to 6 ounce on my Keurig brewer and it's the same thing."
3397,B005K4Q1VI,A1AFSBZ63FL8YA,"T. Gunby ""Tanya""",0,0,4,1323561600,Surprisingly good,"It appears a little watery, but the taste is not bad at all.  If you have kids that are as fascinated by the Keurig as you are, they'll probably enjoy this."
3402,B005K4Q1VI,AAPW5YIE2JSYE,Sarah B.,0,0,4,1323043200,Yummy!,It's a pretty good sub for the coffee shop version. No mess and the S&S price is great! I like that the box has perforations to remove part of the side so that it functions as a dispenser.
3403,B005K4Q1VI,A1FRUPO6DSTXE1,M. Adams,0,0,3,1322784000,"Not bad, but same taste as powder packs at grocery store","I like it ok, but it isn't anything great. I have a hot water tap and it is just as easy for me to make the powder packs at home at a fraction of the cost. I'll go back to that method and save my $$ for coffee."
3404,B005K4Q1VI,A32EI3R8L7D8SU,"doctorg13 ""doctorg13""",0,0,4,1322784000,Very Good for the price,"This is actually better than I expected when I paid less than 50 cents each.  We usually use a packet mix and hot water from the brewer.  This is much easier and the taste is comparable.  If you are very particular you may not like this but for something quick, sweet, chocolate flavored and warm for around 50 cents it is worth a try.  I would not buy it at the regular price that some retailers ask."
3405,B005K4Q1VI,A13T0V3LHOTHDL,"E. Treants ""tree""",0,0,4,1322697600,Best Dark Cocoa so fat,"Getting really good cocoa out of a K-cup is not easy but this is much better than the others I have tried. Still a little wattery, but at 60 calories it is a nice treat.  very rich flavor - not as good as the real thing, bit I am not drinking it in a Berlin Chocolate shop either.  Put your slippers on, sit in front of the fireplace with your sweetie, and enjoy!<br /><br />60 cal (20 fat)  --  2g fat sat  --  11 carb  --  6g sugar  --  &lt;1g fiber"
3407,B005K4Q1VI,A2M4TSFND0HXIG,Nancy Drew2,0,0,2,1322611200,Not Good,"This is much too watery. It tastes very much like the tasteless hot cocoa one gets out of a vending machine.  After receiving the box and reading the list of ingredients,  I've decided not to order again.  This product if definitely not worth the money."
3409,B005K4Q1VI,A2BBL4VQ0BU7KY,Kenneth K. Rivera,0,0,4,1322524800,Pretty good - not as bad as others are saying.,"Funny thing - I bought some of these K-cups several weeks ago based on the strength of the reviews at that time.  I just got them last week and have had a few cups since then.  I'm using 8 ounces of water to prepare the cocoa.  I thought they tasted pretty good - reasonably chocolaty and smooth.<br /><br />They were sweet, but not overly so, and the richness made me check the calorie count on the box.  60 calories - hey, not too bad!  It wasn't until now that I came back to place a review and I read the most recent reviews from others did I realize they use artificial sweetener.  Honestly, if I hadn't read it I would have never known - I didn't detect anything that gave me the hint when I drank it.<br /><br />I think if you like a quick cocoa on the run you'll be happy enough with these K-cups.  Are they as good as a Swiss Miss packet from Costco?  Maybe not, but in my office I don't want to deal with getting powder on the counters and needing a spoon to get things mixed.  You'll sacrifice a little for the convenience, but to me it's well worth it."
3410,B005K4Q1VI,A39LJ0F8VQBLXN,09GalantDriver,0,0,3,1322524800,Mixed Reviews,"Unfortunately, I am conflicted with my purchase.<br /><br />Although the final product was quite good, 4 stars. The quality of the delivery is why they lost an additional star. I opened the Amazon box to find that there was hot chocolate powder coming out of the Grove Square packaging. I opened it to find that 2 of the K-Cups weren't sealed properly on top and were spilling into the box. I inspected both the Amazon package and the Grove Square both of which had no visible exterior damage.<br /><br />I was disappointed with both Grove Square for the quality of their product and as a result I am not sure I would buy this product again."
3412,B005K4Q1VI,AHFD3EZH5LHDW,Mitsue Ferguson,0,0,3,1322438400,A little thin,"The flavor of this cocoa is good, but I found that it was a little too watered down with the normal amount to water. The second cup was better when I used less water."
3413,B005K4Q1VI,A2XJA5P36MLOG7,JZ,0,0,4,1322179200,JZ,I am amazed how well these little cups taste.  These Kcups taste very well.  This hot chocolate taste great and are ready in one minute.
3415,B005K4Q1VI,A3U41ZL33SS92P,"Kevin Nicholls ""jaded, aging hipster""",6,6,2,1322438400,At least it wasn't expensive.,"With <a href=""http://www.amazon.com/gp/product/B00389Q4XW"">Green Mountain Hot Cocoa</a> being perpetually out of stock in the winter, I thought I'd give the cheaper Grove Square brand a shot.<br /><br />Since the K-Cup patents are starting to sunset, Grove Square is one of the first ""unofficial"" producers of ""we can't legally call these K-Cups but they work in your Keurig(R)(TM) coffee maker"" pods, and I thought that I'd be getting the same overall quality, without the licensing fees tacked on to the price.<br /><br />Well... I was right about Grove Square being cheaper. But I think that's the nicest I can be.<br /><br />As others have pointed out, there's a definite ""diet"" or ""<a href=""http://www.amazon.com/gp/product/B000E6LBXK"">Splenda</a>"" aftertaste. This hadn't been reviewed yet when I bought it, so I didn't see the warnings from others, and re-checked the ingredients several times to make sure.<br /><br />""Well... it's got 60 calories, which seems a bit lower than Green Mountain, but a bit high for something that diet-conscious people would want."" and the ingredient list didn't seem to point to obvious ""diet"" sweeteners.<br /><br />The overall taste is kind of like someone dropped a sugar-free Tootsie Roll in your hot water, using the normal cup setting. Going one size down didn't seem to improve much, beyond making a weak chocolate flavor sweeter - but that just meant a heavier shot of low-calorie sweetener to the taste buds.<br /><br />The way I see it, I saved about $5 by going with this brand. On the other hand, now I've got 20 of these cups left that are probably going in the trash if I can't sucker someone... er... please my discerning guests... with a few cups.<br /><br />If you drink diet soft drinks by choice, you're probably going to like this."
3418,B005K4Q1VI,AJGYCN2DJ7NBX,DR,7,8,1,1325462400,Too much artificial sweetner,This tastes terrible...  Like putting aritficial sweetener in already sweet hot chocolate.  The best I have tried so far is Swiss Miss Hot Chocolate K-Cups.  Don't think they are sold on Amazon yet...
3419,B005K4Q1VI,A21VRPTG99PC3K,Dianne F Simonini,12,15,2,1323216000,The description does not mention that it is sugar-free,"Had I known this cocoa was sugar-free, I would not have purchased it. I realize that this will not bother some people, but I really don't like the aftertaste of fake sugar.  In the interest of fairness, this did not seem to trouble my nephew!  Just update the description."
